frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
88,3,8,8,re_activate_from_lost,0.7427,"[888.3, 299.0, 951.8, 499.5]","[886.9, 298.9, 953.7, 497.8]",0.0774,0.9226,0.3149,,,,,,20,5,81,
88,6_revive,12,12,revived,0.8056,"[46.1, 322.5, 95.2, 438.1]",,,,,0.9019,0.7667,0.142,1.0,0.9019,20,5,32,"[(12, 0.9018701910972595), (11, 0.7599155902862549), (27, 0.7116365432739258), (25, 0.6783134937286377), (18, 0.6759400367736816)]"
88,6_revive,21,21,revived,0.7062,"[864.0, 297.2, 923.4, 494.8]",,,,,0.8742,0.7667,0.1391,1.0,0.8742,20,5,32,"[(21, 0.8741631507873535), (3, 0.7350404858589172), (13, 0.7209644913673401), (5, 0.6866089701652527), (8, 0.6706404685974121)]"
89,5,12,12,unconfirmed_update,0.8089,"[57.9, 318.6, 99.7, 429.3]","[53.5, 319.4, 100.9, 431.1]",0.3702,0.6298,,,,,,,,5,,
89,6_revive,21,21,revived,0.8549,"[859.3, 296.3, 926.8, 492.1]",,,,,0.8755,0.7667,0.1431,1.0,0.8755,21,5,34,"[(21, 0.8755378127098083), (13, 0.7324353456497192), (3, 0.7173360586166382), (5, 0.6986440420150757), (8, 0.681690514087677)]"
89,6_revive,12,12,revived,0.781,"[104.7, 322.0, 137.6, 413.8]",,,,,0.7925,0.7667,0.0657,1.0,0.7925,21,5,33,"[(12, 0.7925200462341309), (11, 0.7267957925796509), (27, 0.6639820337295532), (15, 0.6436402797698975), (18, 0.6425074934959412)]"
90,6_revive,12,12,revived,0.7932,"[114.6, 320.0, 146.5, 410.4]",,,,,0.787,0.7667,0.0918,1.0,0.787,21,5,35,"[(12, 0.7870244383811951), (11, 0.6952526569366455), (18, 0.6621759533882141), (27, 0.6410921812057495), (19, 0.6358547806739807)]"
90,6_revive,21,21,revived,0.8701,"[865.4, 295.0, 932.9, 492.1]",,,,,0.8604,0.7667,0.1764,1.0,0.8604,21,5,36,"[(21, 0.8603702783584595), (3, 0.6839279532432556), (13, 0.6804729104042053), (5, 0.6511774063110352), (8, 0.6476854681968689)]"
91,6_revive,12,12,revived,0.8047,"[122.0, 315.9, 158.5, 415.8]",,,,,0.8152,0.7667,0.102,1.0,0.8152,21,5,37,"[(12, 0.8152250051498413), (11, 0.7131878137588501), (18, 0.6782956719398499), (27, 0.6688635349273682), (15, 0.6449910402297974)]"
91,6_revive,27,27,revived,0.7341,"[252.1, 307.0, 294.0, 415.8]",,,,,0.862,0.7667,0.0479,1.0,0.862,21,5,9,"[(27, 0.862045168876648), (11, 0.8141661882400513), (12, 0.7701791524887085), (8, 0.67558354139328), (25, 0.6349808573722839)]"
92,6_revive,12,12,revived,0.7786,"[131.8, 314.6, 170.1, 416.5]",,,,,0.8583,0.7667,0.1155,1.0,0.8583,21,5,39,"[(12, 0.8583277463912964), (11, 0.7428536415100098), (18, 0.6992205381393433), (15, 0.6755660772323608), (27, 0.6555087566375732)]"
93,6_revive,12,12,revived,0.7229,"[146.6, 311.9, 183.4, 408.4]",,,,,0.817,0.7667,0.1106,1.0,0.817,21,6,41,"[(12, 0.816962480545044), (11, 0.7063729763031006), (18, 0.673082172870636), (15, 0.6397601962089539), (27, 0.6325922012329102)]"
94,6_new,12,29,gate_failed sim=0.763<theta=0.767,0.7342,"[167.2, 309.5, 203.0, 401.3]",,,,,0.7632,0.7667,0.0738,1.0,,21,5,43,"[(12, 0.7632162570953369), (11, 0.689410924911499), (18, 0.6640968322753906), (27, 0.62282395362854), (15, 0.5993139743804932)]"
95,6_revive,12,12,revived,0.8052,"[189.5, 310.8, 227.0, 417.5]",,,,,0.8936,0.7667,0.1344,1.0,0.8936,21,5,44,"[(12, 0.8936222791671753), (11, 0.759250283241272), (18, 0.7086015939712524), (27, 0.7081805467605591), (15, 0.6660381555557251)]"
96,6_revive,12,12,revived,0.8133,"[204.4, 309.7, 239.5, 399.3]",,,,,0.8111,0.7667,0.1195,1.0,0.8111,21,5,46,"[(12, 0.8110546469688416), (11, 0.6915935277938843), (18, 0.6880902051925659), (25, 0.6189844608306885), (15, 0.6119636297225952)]"
97,6_revive,21,21,revived,0.7006,"[953.8, 295.8, 1006.4, 486.0]",,,,,0.8862,0.7667,0.1321,1.0,0.8862,21,5,44,"[(21, 0.8861635327339172), (3, 0.7540872097015381), (13, 0.7121320962905884), (8, 0.7105785608291626), (5, 0.6657419204711914)]"
97,6_new,19,30,gate_failed sim=0.573<theta=0.767,0.8937,"[1726.7, 361.1, 1783.4, 511.0]","[2008.3, 293.0, 2063.7, 459.0]",1.0,0.0,,0.5735,0.7667,0.0003,1.0,,21,5,32,"[(19, 0.573481559753418), (12, 0.573161780834198), (8, 0.5571362972259521), (15, 0.5413579344749451), (23, 0.5342987179756165)]"
98,5,30,30,unconfirmed_update,0.8756,"[1746.9, 362.5, 1800.9, 515.0]","[1741.4, 362.2, 1798.9, 514.2]",0.5219,0.4781,,,,,,,,5,,
98,6_revive,21,21,revived,0.7865,"[963.9, 296.3, 1015.2, 485.3]",,,,,0.8757,0.7667,0.1253,1.0,0.8757,21,5,46,"[(21, 0.8757321834564209), (3, 0.750481128692627), (13, 0.70927894115448), (8, 0.7071719765663147), (28, 0.6518445611000061)]"
98,6_revive,12,12,revived,0.7795,"[232.9, 311.9, 267.3, 419.2]",,,,,0.8365,0.7667,0.1344,1.0,0.8365,21,5,49,"[(12, 0.8364831209182739), (11, 0.7020489573478699), (18, 0.6806211471557617), (27, 0.6278713941574097), (25, 0.6160509586334229)]"
99,6_revive,12,12,revived,0.7987,"[243.7, 312.7, 278.1, 416.5]",,,,,0.8187,0.7667,0.1087,1.0,0.8187,21,5,51,"[(12, 0.8186929225921631), (11, 0.7099646329879761), (18, 0.660973072052002), (2, 0.6253852844238281), (27, 0.6030466556549072)]"
99,6_revive,21,21,revived,0.7486,"[971.3, 299.4, 1019.9, 476.2]",,,,,0.7939,0.7667,0.0797,1.0,0.7939,21,5,48,"[(21, 0.7938559651374817), (8, 0.7141207456588745), (13, 0.657024621963501), (10, 0.6537580490112305), (3, 0.6476644277572632)]"
100,6_new,21,31,margin_failed margin=0.028<0.04,0.7218,"[972.7, 300.4, 1024.0, 484.0]",,,,,0.7756,0.7667,0.0279,1.0,,21,5,50,"[(21, 0.7755569815635681), (8, 0.7476847171783447), (10, 0.7205708026885986), (3, 0.683825671672821), (13, 0.6189694404602051)]"
100,6_revive,12,12,revived,0.8509,"[252.8, 311.2, 288.9, 417.2]",,,,,0.7994,0.7667,0.0708,1.0,0.7994,21,5,53,"[(12, 0.7993829250335693), (11, 0.728568434715271), (27, 0.645922064781189), (2, 0.6156244874000549), (18, 0.614500880241394)]"
101,5,31,31,unconfirmed_update,0.7968,"[976.7, 303.4, 1025.3, 487.7]","[974.8, 302.8, 1026.2, 486.9]",0.1332,0.8668,,,,,,,,4,,
101,6_revive,12,12,revived,0.8269,"[262.7, 311.3, 298.2, 415.8]",,,,,0.7807,0.7667,0.0665,1.0,0.7807,21,4,55,"[(12, 0.7807480096817017), (11, 0.7142335176467896), (27, 0.650185227394104), (18, 0.644591748714447), (2, 0.6347714066505432)]"
102,6_revive,12,12,revived,0.8382,"[273.9, 313.4, 309.3, 419.9]",,,,,0.8361,0.7667,0.0865,1.0,0.8361,21,4,57,"[(12, 0.8361235857009888), (11, 0.749655544757843), (27, 0.6621631383895874), (18, 0.6331677436828613), (2, 0.6277124881744385)]"
103,6_revive,12,12,revived,0.7786,"[286.0, 312.0, 320.1, 411.1]",,,,,0.8575,0.7667,0.1278,1.0,0.8575,22,4,58,"[(12, 0.8574795722961426), (11, 0.7296596765518188), (27, 0.6636013984680176), (18, 0.654395580291748), (2, 0.6277242302894592)]"
104,5,12,12,unconfirmed_update,0.8501,"[298.0, 311.2, 332.4, 418.5]","[294.6, 311.3, 331.0, 417.0]",0.5514,0.4486,,,,,,,,4,,
104,6_revive,12,12,revived,0.7829,"[215.5, 308.8, 254.3, 426.9]",,,,,0.9016,0.7667,0.1612,1.0,0.9016,22,4,59,"[(12, 0.9015504121780396), (11, 0.7403297424316406), (27, 0.6780605316162109), (8, 0.6449939608573914), (7, 0.6161672472953796)]"
105,6_revive,12,12,revived,0.6987,"[223.4, 307.5, 260.9, 416.8]",,,,,0.8739,0.7667,0.1656,1.0,0.8739,22,5,61,"[(12, 0.8739490509033203), (11, 0.7083489894866943), (27, 0.6568301916122437), (18, 0.6397765874862671), (19, 0.6380925178527832)]"
106,6_revive,12,12,revived,0.7713,"[230.9, 308.5, 268.0, 419.2]",,,,,0.8538,0.7667,0.1701,1.0,0.8538,23,5,63,"[(12, 0.8538351058959961), (11, 0.6837708353996277), (27, 0.6521751284599304), (23, 0.6323229074478149), (7, 0.6264442205429077)]"
106,6_new,25,32,gate_failed sim=0.698<theta=0.767,0.7701,"[1582.2, 334.8, 1663.2, 537.3]","[1651.2, 278.5, 1728.0, 528.4]",0.9302,0.0698,,0.6983,0.7667,0.0449,1.0,,23,5,16,"[(25, 0.698276162147522), (8, 0.6533340811729431), (15, 0.6391640901565552), (11, 0.6389761567115784), (27, 0.6367461681365967)]"
106,6_revive,12,12,revived,0.738,"[-6.5, 312.0, 25.2, 405.0]",,,,,0.77,0.7667,0.0748,1.0,0.77,23,5,64,"[(12, 0.7700337171554565), (25, 0.6952136158943176), (11, 0.6821959018707275), (15, 0.6733217239379883), (27, 0.6620450019836426)]"
107,5,32,32,unconfirmed_update,0.7769,"[1597.1, 336.3, 1672.7, 545.4]","[1590.9, 336.0, 1673.9, 543.8]",0.2971,0.7029,,,,,,,,5,,
107,6_revive,12,12,revived,0.7815,"[237.9, 306.6, 273.4, 414.5]",,,,,0.8823,0.7667,0.1767,1.0,0.8823,23,5,66,"[(12, 0.8822942972183228), (11, 0.7056170701980591), (8, 0.6655367612838745), (27, 0.6626734733581543), (7, 0.6333658695220947)]"
107,6_revive,12,12,revived,0.7329,"[-0.6, 310.2, 35.8, 410.7]",,,,,0.7727,0.7667,0.0921,1.0,0.7727,23,5,67,"[(12, 0.7726960182189941), (25, 0.6805765628814697), (11, 0.6797498464584351), (15, 0.6665428876876831), (18, 0.6580939292907715)]"
108,6_revive,12,12,revived,0.7937,"[243.3, 305.1, 279.1, 406.4]",,,,,0.8921,0.7667,0.1834,1.0,0.8921,23,5,69,"[(12, 0.8921433687210083), (11, 0.7087743282318115), (27, 0.7052165269851685), (8, 0.6804206967353821), (7, 0.6470284461975098)]"
108,6_new,12,33,gate_failed sim=0.746<theta=0.767,0.7565,"[8.3, 309.0, 46.4, 407.0]",,,,,0.7463,0.7667,0.0491,1.0,,23,5,70,"[(12, 0.7463154792785645), (11, 0.6972559690475464), (25, 0.6950198411941528), (15, 0.6547613143920898), (27, 0.6475694179534912)]"
109,5,33,33,unconfirmed_update,0.6908,"[15.7, 308.5, 52.9, 403.0]","[14.4, 308.6, 51.4, 403.8]",0.3392,0.6608,,,,,,,,6,,
109,6_revive,12,12,revived,0.7751,"[248.7, 304.1, 284.5, 398.6]",,,,,0.8737,0.7667,0.1366,1.0,0.8737,23,6,71,"[(12, 0.8737301826477051), (11, 0.7371007204055786), (27, 0.7185342907905579), (8, 0.6296383142471313), (18, 0.624021053314209)]"
110,6_revive,12,12,revived,0.819,"[251.4, 303.1, 290.2, 413.1]",,,,,0.9209,0.7667,0.1647,1.0,0.9209,23,6,73,"[(12, 0.9208880662918091), (11, 0.7562057971954346), (27, 0.7417224645614624), (18, 0.6852700710296631), (8, 0.6745342016220093)]"
111,6_revive,12,12,revived,0.8189,"[258.5, 304.4, 297.3, 413.1]",,,,,0.9191,0.7667,0.1264,1.0,0.9191,23,6,75,"[(12, 0.9191354513168335), (11, 0.7927018404006958), (27, 0.7492532730102539), (8, 0.7004575729370117), (15, 0.6941003799438477)]"
112,6_revive,12,12,revived,0.815,"[266.1, 305.3, 304.3, 413.8]",,,,,0.9015,0.7667,0.1285,1.0,0.9015,24,5,77,"[(12, 0.9014683961868286), (11, 0.7729429602622986), (27, 0.7488994002342224), (32, 0.7000184655189514), (8, 0.698766827583313)]"
112,6_revive,32,32,revived,0.7123,"[1555.2, 266.0, 1638.9, 494.8]",,,,,0.7779,0.7667,0.1101,1.0,0.7779,24,5,5,"[(32, 0.7779062986373901), (25, 0.6678228378295898), (8, 0.6463484764099121), (12, 0.6232051849365234), (11, 0.6130349040031433)]"
113,3,25,25,re_activate_from_lost,0.8263,"[1638.9, 256.7, 1755.0, 548.1]","[1649.4, 256.6, 1745.2, 547.8]",0.7034,0.2966,0.7549,,,,,,24,7,16,
113,6_revive,12,12,revived,0.8653,"[273.0, 306.5, 311.5, 419.2]",,,,,0.9101,0.7667,0.1323,1.0,0.9101,24,7,79,"[(12, 0.9101489782333374), (11, 0.7778648138046265), (27, 0.7499083280563354), (32, 0.6852455139160156), (8, 0.6747502684593201)]"
114,6_revive,12,12,revived,0.8401,"[279.3, 307.1, 319.4, 420.5]",,,,,0.861,0.7667,0.0903,1.0,0.861,24,6,81,"[(12, 0.8610489368438721), (11, 0.7707012295722961), (27, 0.7144846320152283), (8, 0.6622083187103271), (32, 0.6418377161026001)]"
114,6_revive,32,32,revived,0.7841,"[1579.5, 260.2, 1657.8, 483.6]",,,,,0.8049,0.7667,0.1379,1.0,0.8049,24,6,8,"[(32, 0.8048582077026367), (25, 0.6669101119041443), (12, 0.6327598094940186), (8, 0.6228524446487427), (11, 0.6227084398269653)]"
115,6_revive,12,12,revived,0.8277,"[286.9, 309.2, 328.7, 422.6]",,,,,0.8422,0.7667,0.1177,1.0,0.8422,24,6,83,"[(12, 0.8422036170959473), (11, 0.7245475053787231), (27, 0.6952953934669495), (32, 0.6489503383636475), (23, 0.6478614807128906)]"
116,6_revive,12,12,revived,0.878,"[295.7, 312.5, 336.2, 419.2]",,,,,0.9081,0.7667,0.1475,1.0,0.9081,24,6,85,"[(12, 0.9081223607063293), (11, 0.7606556415557861), (27, 0.7251256704330444), (32, 0.6757316589355469), (8, 0.6542760133743286)]"
116,6_new,12,34,gate_failed sim=0.746<theta=0.767,0.7411,"[-18.9, 300.4, 21.1, 423.9]",,,,,0.7458,0.7667,0.0618,1.0,,24,6,86,"[(12, 0.7458451986312866), (27, 0.6840101480484009), (11, 0.6612160801887512), (8, 0.6472277045249939), (2, 0.6413760185241699)]"
116,6_revive,32,32,revived,0.7406,"[1605.2, 254.8, 1686.2, 489.0]",,,,,0.857,0.7667,0.1588,1.0,0.857,24,6,11,"[(32, 0.8569848537445068), (25, 0.6981558799743652), (8, 0.6445069909095764), (12, 0.6341113448143005), (11, 0.6338834762573242)]"
117,5,34,34,unconfirmed_update,0.848,"[-12.7, 304.1, 31.8, 420.2]","[-11.2, 303.3, 26.9, 420.9]",0.3648,0.6352,,,,,,,,6,,
117,6_revive,12,12,revived,0.8439,"[304.9, 315.2, 345.9, 423.2]",,,,,0.8916,0.7667,0.1249,1.0,0.8916,24,6,87,"[(12, 0.8915615081787109), (11, 0.7666759490966797), (27, 0.7046467065811157), (32, 0.6646678447723389), (8, 0.6325395107269287)]"
117,6_revive,12,12,revived,0.8001,"[32.0, 315.2, 69.5, 415.1]",,,,,0.7957,0.7667,0.0739,1.0,0.7957,24,6,88,"[(12, 0.795673131942749), (18, 0.7217669486999512), (27, 0.7022024393081665), (32, 0.6962279081344604), (11, 0.6796202659606934)]"
118,6_revive,12,12,revived,0.7809,"[357.1, 312.4, 398.2, 425.6]",,,,,0.8445,0.7667,0.1322,1.0,0.8445,24,6,90,"[(12, 0.8445438146591187), (11, 0.7123734951019287), (27, 0.705215573310852), (8, 0.6858105659484863), (18, 0.6768970489501953)]"
118,6_revive,12,12,revived,0.7504,"[42.4, 306.8, 80.7, 419.5]",,,,,0.8424,0.7667,0.0944,1.0,0.8424,24,6,91,"[(12, 0.8424258232116699), (27, 0.7479813694953918), (11, 0.741418719291687), (8, 0.7409366369247437), (32, 0.7351695895195007)]"
118,6_revive,12,12,revived,0.8563,"[314.4, 315.4, 353.0, 425.9]",,,,,0.8954,0.7667,0.1122,1.0,0.8954,24,6,92,"[(12, 0.8953678607940674), (11, 0.7832010984420776), (27, 0.7486010789871216), (32, 0.720221996307373), (8, 0.6813851594924927)]"
119,6_revive,12,12,revived,0.8447,"[322.3, 315.9, 365.2, 430.7]",,,,,0.8661,0.7667,0.1082,1.0,0.8661,24,5,94,"[(12, 0.8661239147186279), (11, 0.7579081058502197), (27, 0.7503374814987183), (32, 0.6932629346847534), (8, 0.6682599782943726)]"
119,6_new,18,35,gate_failed sim=0.639<theta=0.767,0.6775,"[38.9, 643.6, 78.3, 733.1]",,,,,0.639,0.7667,0.0,1.0,,24,5,6,"[(18, 0.6389745473861694), (12, 0.638964831829071), (11, 0.594971239566803), (32, 0.5632832646369934), (27, 0.5620388984680176)]"
120,6_revive,12,12,revived,0.8336,"[332.6, 319.4, 376.0, 435.7]",,,,,0.899,0.7667,0.1424,1.0,0.899,24,4,96,"[(12, 0.899010181427002), (11, 0.7565631866455078), (27, 0.7443364858627319), (32, 0.6745430827140808), (18, 0.6644179224967957)]"
120,6_revive,12,12,revived,0.7383,"[379.0, 315.1, 420.9, 423.2]",,,,,0.8822,0.7667,0.1815,1.0,0.8822,24,4,97,"[(12, 0.8821995258331299), (11, 0.7007116079330444), (18, 0.6976257562637329), (27, 0.6944161653518677), (32, 0.6487382650375366)]"
120,6_revive,12,12,revived,0.6837,"[69.0, 308.6, 109.2, 425.2]",,,,,0.8323,0.7667,0.0805,1.0,0.8323,24,4,98,"[(12, 0.8322889804840088), (27, 0.7517814636230469), (11, 0.7124509811401367), (2, 0.7065669298171997), (8, 0.7044047117233276)]"
121,6_revive,12,12,revived,0.8356,"[343.1, 317.6, 387.5, 437.1]",,,,,0.9129,0.7667,0.1366,1.0,0.9129,24,4,100,"[(12, 0.9129253029823303), (11, 0.7763104438781738), (27, 0.761799693107605), (32, 0.6800751686096191), (18, 0.6689751744270325)]"
121,6_revive,12,12,revived,0.7685,"[391.8, 313.7, 431.7, 424.2]",,,,,0.8973,0.7667,0.1724,1.0,0.8973,24,4,101,"[(12, 0.8973087668418884), (11, 0.7249104976654053), (27, 0.7065544724464417), (18, 0.7007350325584412), (8, 0.6468227505683899)]"
121,6_new,12,36,gate_failed sim=0.735<theta=0.767,0.7477,"[15.4, 327.0, 52.1, 425.6]",,,,,0.7345,0.7667,0.0279,1.0,,24,4,102,"[(12, 0.7345406413078308), (11, 0.7066704034805298), (27, 0.6799941658973694), (8, 0.6571868658065796), (2, 0.6461994647979736)]"
121,6_revive,12,12,revived,0.728,"[85.9, 305.1, 134.5, 432.0]",,,,,0.8191,0.7667,0.0682,1.0,0.8191,24,4,102,"[(12, 0.8190589547157288), (27, 0.750822126865387), (11, 0.7195336818695068), (32, 0.696182906627655), (25, 0.6767358779907227)]"
122,6_revive,12,12,revived,0.808,"[405.0, 313.0, 444.2, 419.2]",,,,,0.9057,0.7338,0.1758,1.0,0.9057,25,4,104,"[(12, 0.9056738018989563), (11, 0.7298677563667297), (18, 0.7051448822021484), (27, 0.7032570838928223), (34, 0.6851222515106201)]"
122,6_revive,12,12,revived,0.7601,"[100.2, 305.8, 143.2, 428.0]",,,,,0.7929,0.7338,0.0631,1.0,0.7929,25,4,105,"[(12, 0.7929152250289917), (27, 0.7298173904418945), (11, 0.7252602577209473), (34, 0.6732070446014404), (18, 0.6582032442092896)]"
122,6_revive,12,12,revived,0.8332,"[356.7, 317.6, 396.6, 428.3]",,,,,0.8814,0.7338,0.1164,1.0,0.8814,25,4,106,"[(12, 0.8813531398773193), (11, 0.7649067640304565), (27, 0.7194919586181641), (32, 0.663701057434082), (18, 0.6613204479217529)]"
123,6_revive,12,12,revived,0.842,"[368.2, 316.6, 408.7, 428.0]",,,,,0.8974,0.7338,0.1299,1.0,0.8974,25,4,108,"[(12, 0.8973991274833679), (11, 0.7675288915634155), (27, 0.7380050420761108), (32, 0.6573876738548279), (18, 0.6464904546737671)]"
123,6_new,34,37,margin_failed margin=0.021<0.04,0.7614,"[44.0, 327.0, 80.7, 424.2]",,,,,0.7851,0.7667,0.0214,1.0,,25,4,6,"[(34, 0.7850668430328369), (12, 0.7636265754699707), (11, 0.6903501749038696), (27, 0.6718652248382568), (18, 0.6704005002975464)]"
123,6_revive,12,12,revived,0.7549,"[117.2, 306.1, 159.2, 429.0]",,,,,0.7907,0.7338,0.0576,1.0,0.7907,25,4,109,"[(12, 0.7906609773635864), (27, 0.7330138683319092), (11, 0.7190544605255127), (34, 0.6870481371879578), (2, 0.6782422065734863)]"
124,6_revive,12,12,revived,0.855,"[382.4, 318.8, 422.2, 427.6]",,,,,0.8313,0.7338,0.1266,1.0,0.8313,25,4,111,"[(12, 0.8313041925430298), (11, 0.7046734094619751), (27, 0.663192868232727), (7, 0.6036218404769897), (15, 0.579883337020874)]"
124,6_revive,12,12,revived,0.7617,"[61.6, 328.9, 93.7, 419.2]",,,,,0.7704,0.7338,0.0539,1.0,0.7704,25,4,112,"[(12, 0.7703774571418762), (34, 0.7165177464485168), (27, 0.6887133121490479), (18, 0.6816919445991516), (11, 0.6747192144393921)]"
125,6_revive,12,12,revived,0.8594,"[393.9, 320.0, 435.0, 434.0]",,,,,0.8175,0.7338,0.0744,1.0,0.8175,25,4,114,"[(12, 0.8175196647644043), (11, 0.7431471347808838), (27, 0.6951148509979248), (2, 0.6101987361907959), (7, 0.6089599132537842)]"
125,6_new,12,38,gate_failed sim=0.704<theta=0.734,0.8022,"[169.4, 324.3, 207.6, 424.9]",,,,,0.704,0.7338,0.0345,1.0,,25,4,115,"[(12, 0.703973650932312), (27, 0.6694425344467163), (11, 0.6325511336326599), (32, 0.6320669651031494), (18, 0.6180275082588196)]"
125,6_revive,12,12,revived,0.7828,"[151.4, 323.5, 186.6, 424.6]",,,,,0.8247,0.7338,0.0784,1.0,0.8247,25,4,115,"[(12, 0.8246601819992065), (11, 0.746256411075592), (27, 0.6955306529998779), (34, 0.6589503288269043), (32, 0.6534842848777771)]"
125,6_revive,12,12,revived,0.7388,"[71.7, 330.4, 105.1, 420.9]",,,,,0.8254,0.7338,0.0839,1.0,0.8254,25,4,116,"[(12, 0.8254392743110657), (34, 0.7415338158607483), (11, 0.7367637157440186), (18, 0.7065767049789429), (27, 0.7065334320068359)]"
126,3,31,31,re_activate_from_lost,0.5754,"[1111.1, 287.4, 1171.8, 467.8]","[1112.0, 286.5, 1176.0, 468.0]",0.3304,0.6696,0.6147,,,,,,25,5,23,
126,5,38,38,unconfirmed_update,0.7316,"[164.4, 322.7, 199.0, 423.2]","[164.0, 323.0, 202.1, 423.6]",0.3342,0.6658,,,,,,,,5,,
126,6_revive,12,12,revived,0.8678,"[404.0, 319.6, 445.2, 431.7]",,,,,0.8578,0.7338,0.1099,1.0,0.8578,25,5,118,"[(12, 0.8578039407730103), (11, 0.7478551864624023), (27, 0.7101507782936096), (32, 0.634965181350708), (8, 0.6187132000923157)]"
126,6_revive,12,12,revived,0.7577,"[82.9, 329.6, 114.2, 421.2]",,,,,0.8038,0.7338,0.0854,1.0,0.8038,25,5,119,"[(12, 0.8037844896316528), (34, 0.7184338569641113), (11, 0.7108340263366699), (18, 0.6761884689331055), (27, 0.6671571135520935)]"
127,6_revive,12,12,revived,0.8496,"[413.1, 318.4, 452.9, 426.9]",,,,,0.8397,0.7338,0.0975,1.0,0.8397,25,4,121,"[(12, 0.8397369384765625), (11, 0.7422810792922974), (27, 0.7175794839859009), (7, 0.6437229514122009), (8, 0.6312941312789917)]"
127,6_new,32,39,gate_failed sim=0.741<theta=0.767,0.7888,"[1779.3, 234.2, 1868.4, 495.5]",,,,,0.7412,0.7667,0.061,1.0,,25,4,23,"[(32, 0.7411664724349976), (15, 0.6801897287368774), (25, 0.6771765947341919), (10, 0.6641791462898254), (19, 0.6622576117515564)]"
127,6_revive,12,12,revived,0.7586,"[468.8, 312.0, 503.9, 413.4]",,,,,0.8686,0.7338,0.1624,1.0,0.8686,25,4,122,"[(12, 0.8685630559921265), (18, 0.706150233745575), (11, 0.6812235116958618), (32, 0.6734364032745361), (8, 0.653377890586853)]"
127,6_new,12,40,gate_failed sim=0.681<theta=0.734,0.7467,"[191.9, 322.3, 229.0, 420.9]",,,,,0.6807,0.7338,0.0313,1.0,,25,4,123,"[(12, 0.6807143092155457), (27, 0.6494404077529907), (11, 0.6347872018814087), (32, 0.6204665303230286), (18, 0.5925371646881104)]"
127,6_revive,12,12,revived,0.7339,"[91.8, 328.2, 122.9, 414.5]",,,,,0.7801,0.7338,0.0817,1.0,0.7801,25,4,123,"[(12, 0.7801271677017212), (34, 0.6983837485313416), (11, 0.687395453453064), (8, 0.6608791351318359), (27, 0.6599647998809814)]"
127,6_new,12,41,margin_failed margin=0.006<0.04,0.6757,"[30.1, 334.1, 71.7, 428.0]",,,,,0.7363,0.7338,0.0063,1.0,,25,4,124,"[(12, 0.7362908720970154), (11, 0.7299843430519104), (32, 0.6537306308746338), (27, 0.6486630439758301), (25, 0.6097510457038879)]"
128,5,39,39,unconfirmed_update,0.6185,"[1795.5, 233.6, 1884.6, 499.5]","[1791.6, 233.7, 1882.0, 498.7]",0.3181,0.6819,,,,,,,,5,,
128,5,40,40,unconfirmed_update,0.7652,"[203.7, 319.8, 242.2, 421.2]","[201.4, 320.3, 239.4, 421.1]",0.5076,0.4924,,,,,,,,5,,
128,6_revive,12,12,revived,0.855,"[423.2, 317.2, 461.0, 423.9]",,,,,0.852,0.7338,0.1329,1.0,0.852,25,5,125,"[(12, 0.8520380258560181), (11, 0.7191574573516846), (27, 0.692345142364502), (8, 0.6371386051177979), (7, 0.6350055932998657)]"
128,6_revive,12,12,revived,0.6862,"[478.6, 312.5, 513.7, 412.4]",,,,,0.8678,0.7338,0.1602,1.0,0.8678,25,5,126,"[(12, 0.8678170442581177), (11, 0.7075834274291992), (32, 0.6690911650657654), (8, 0.6649364233016968), (34, 0.6609708070755005)]"
129,6_revive,12,12,revived,0.8351,"[430.3, 317.4, 468.8, 428.0]",,,,,0.8476,0.7338,0.135,1.0,0.8476,25,5,128,"[(12, 0.847632646560669), (11, 0.7126784920692444), (27, 0.7055611610412598), (18, 0.6335403919219971), (7, 0.6056309342384338)]"
129,6_revive,12,12,revived,0.6825,"[109.4, 327.5, 141.2, 419.2]",,,,,0.7808,0.7338,0.0576,1.0,0.7808,25,5,129,"[(12, 0.7807724475860596), (11, 0.7231951951980591), (34, 0.6954909563064575), (27, 0.6831784248352051), (18, 0.6761118769645691)]"
130,3,8,8,re_activate_from_lost,0.6589,"[1080.7, 263.9, 1173.8, 477.2]","[1088.9, 263.9, 1165.4, 477.1]",0.3025,0.6975,0.5404,,,,,,25,6,105,
130,6_revive,12,12,revived,0.8503,"[435.7, 316.7, 476.2, 426.6]",,,,,0.8098,0.7338,0.0921,1.0,0.8098,25,6,131,"[(12, 0.8097693920135498), (11, 0.7176346182823181), (27, 0.7164902091026306), (18, 0.6668741703033447), (8, 0.6413954496383667)]"
130,6_revive,12,12,revived,0.7797,"[112.6, 325.7, 148.6, 425.6]",,,,,0.8316,0.7338,0.1116,1.0,0.8316,25,6,132,"[(12, 0.8316338658332825), (18, 0.7200418710708618), (34, 0.7037811279296875), (27, 0.6969962120056152), (11, 0.6929050087928772)]"
130,6_revive,12,12,revived,0.7292,"[492.8, 311.9, 527.2, 409.7]",,,,,0.8621,0.7338,0.1643,1.0,0.8621,25,6,133,"[(12, 0.8621492385864258), (18, 0.69783616065979), (11, 0.6746567487716675), (27, 0.6654964685440063), (32, 0.630194902420044)]"
